* Instrument Type = QuantStudio 6
* Passive Reference = ROX
[Sample Setup]
Well	Target Name	Sample Name	Reporter	Quantity	Quencher	Task
251	FAM	JG075E_251	FAM		None	UNKNOWN
251	HEX	JG075E_251	HEX		None	UNKNOWN
252	FAM	JG075E_252	FAM		None	UNKNOWN
252	HEX	JG075E_252	HEX		None	UNKNOWN
253	FAM	JG075E_253	FAM		None	UNKNOWN
253	HEX	JG075E_253	HEX		None	UNKNOWN
254	FAM	JG075E_254	FAM		None	UNKNOWN
254	HEX	JG075E_254	HEX		None	UNKNOWN
255	FAM	JG075E_255	FAM		None	UNKNOWN
255	HEX	JG075E_255	HEX		None	UNKNOWN
256	FAM	JG075E_256	FAM		None	UNKNOWN
256	HEX	JG075E_256	HEX		None	UNKNOWN
257	FAM	JG075E_257	FAM		None	UNKNOWN
257	HEX	JG075E_257	HEX		None	UNKNOWN
258	FAM	JG075E_258	FAM		None	UNKNOWN
258	HEX	JG075E_258	HEX		None	UNKNOWN
259	FAM	JG075E_259	FAM		None	UNKNOWN
259	HEX	JG075E_259	HEX		None	UNKNOWN
260	FAM	JG075E_260	FAM		None	UNKNOWN
260	HEX	JG075E_260	HEX		None	UNKNOWN
261	FAM	JG075E_261	FAM		None	UNKNOWN
261	HEX	JG075E_261	HEX		None	UNKNOWN
262	FAM	JG075E_262	FAM		None	UNKNOWN
262	HEX	JG075E_262	HEX		None	UNKNOWN
263	FAM	JG075E_263	FAM		None	UNKNOWN
263	HEX	JG075E_263	HEX		None	UNKNOWN
264	FAM	JG075E_264	FAM		None	UNKNOWN
264	HEX	JG075E_264	HEX		None	UNKNOWN
265	FAM	JG075E_265	FAM		None	UNKNOWN
265	HEX	JG075E_265	HEX		None	UNKNOWN
266	FAM	JG075E_266	FAM		None	UNKNOWN
266	HEX	JG075E_266	HEX		None	UNKNOWN
267	FAM	JG075E_267	FAM		None	UNKNOWN
267	HEX	JG075E_267	HEX		None	UNKNOWN
268	FAM	JG075E_268	FAM		None	UNKNOWN
268	HEX	JG075E_268	HEX		None	UNKNOWN
269	FAM	JG075E_269	FAM		None	UNKNOWN
269	HEX	JG075E_269	HEX		None	UNKNOWN
270	FAM	JG075E_270	FAM		None	UNKNOWN
270	HEX	JG075E_270	HEX		None	UNKNOWN
271	FAM	JG075E_271	FAM		None	UNKNOWN
271	HEX	JG075E_271	HEX		None	UNKNOWN
272	FAM	JG075E_272	FAM		None	UNKNOWN
272	HEX	JG075E_272	HEX		None	UNKNOWN
273	FAM	JG075E_273	FAM		None	UNKNOWN
273	HEX	JG075E_273	HEX		None	UNKNOWN
274	FAM	JG075E_274	FAM		None	UNKNOWN
274	HEX	JG075E_274	HEX		None	UNKNOWN
275	FAM	JG075E_275	FAM		None	UNKNOWN
275	HEX	JG075E_275	HEX		None	UNKNOWN
276	FAM	JG075E_276	FAM		None	UNKNOWN
276	HEX	JG075E_276	HEX		None	UNKNOWN
277	FAM	JG075E_277	FAM		None	UNKNOWN
277	HEX	JG075E_277	HEX		None	UNKNOWN
278	FAM	JG075E_278	FAM		None	UNKNOWN
278	HEX	JG075E_278	HEX		None	UNKNOWN
279	FAM	JG075E_279	FAM		None	UNKNOWN
279	HEX	JG075E_279	HEX		None	UNKNOWN
280	FAM	JG075E_280	FAM		None	UNKNOWN
280	HEX	JG075E_280	HEX		None	UNKNOWN
281	FAM	JG075E_281	FAM		None	UNKNOWN
281	HEX	JG075E_281	HEX		None	UNKNOWN
282	FAM	JG075E_282	FAM		None	UNKNOWN
282	HEX	JG075E_282	HEX		None	UNKNOWN
283	FAM	JG075E_283	FAM		None	UNKNOWN
283	HEX	JG075E_283	HEX		None	UNKNOWN
284	FAM	JG075E_284	FAM		None	UNKNOWN
284	HEX	JG075E_284	HEX		None	UNKNOWN
285	FAM	JG075E_285	FAM		None	UNKNOWN
285	HEX	JG075E_285	HEX		None	UNKNOWN
286	FAM	JG075E_286	FAM		None	UNKNOWN
286	HEX	JG075E_286	HEX		None	UNKNOWN
287	FAM	JG075E_287	FAM		None	UNKNOWN
287	HEX	JG075E_287	HEX		None	UNKNOWN
288	FAM	JG075E_288	FAM		None	UNKNOWN
288	HEX	JG075E_288	HEX		None	UNKNOWN
289	FAM	JG075E_289	FAM		None	UNKNOWN
289	HEX	JG075E_289	HEX		None	UNKNOWN
290	FAM	JG075E_290	FAM		None	UNKNOWN
290	HEX	JG075E_290	HEX		None	UNKNOWN
291	FAM	JG075E_291	FAM		None	UNKNOWN
291	HEX	JG075E_291	HEX		None	UNKNOWN
292	FAM	JG075E_292	FAM		None	UNKNOWN
292	HEX	JG075E_292	HEX		None	UNKNOWN
293	FAM	JG075E_293	FAM		None	UNKNOWN
293	HEX	JG075E_293	HEX		None	UNKNOWN
294	FAM	JG075E_294	FAM		None	UNKNOWN
294	HEX	JG075E_294	HEX		None	UNKNOWN
295	FAM	JG075E_295	FAM		None	UNKNOWN
295	HEX	JG075E_295	HEX		None	UNKNOWN
296	FAM	JG075E_296	FAM		None	UNKNOWN
296	HEX	JG075E_296	HEX		None	UNKNOWN
297	FAM	JG075E_297	FAM		None	UNKNOWN
297	HEX	JG075E_297	HEX		None	UNKNOWN
298	FAM	JG075E_298	FAM		None	UNKNOWN
298	HEX	JG075E_298	HEX		None	UNKNOWN
299	FAM	JG075E_299	FAM		None	UNKNOWN
299	HEX	JG075E_299	HEX		None	UNKNOWN
300	FAM	JG075E_300	FAM		None	UNKNOWN
300	HEX	JG075E_300	HEX		None	UNKNOWN
301	FAM	JG075E_301	FAM		None	UNKNOWN
301	HEX	JG075E_301	HEX		None	UNKNOWN
302	FAM	JG075E_302	FAM		None	UNKNOWN
302	HEX	JG075E_302	HEX		None	UNKNOWN
303	FAM	JG075E_303	FAM		None	UNKNOWN
303	HEX	JG075E_303	HEX		None	UNKNOWN
304	FAM	JG075E_304	FAM		None	UNKNOWN
304	HEX	JG075E_304	HEX		None	UNKNOWN
305	FAM	JG075E_305	FAM		None	UNKNOWN
305	HEX	JG075E_305	HEX		None	UNKNOWN
306	FAM	JG075E_306	FAM		None	UNKNOWN
306	HEX	JG075E_306	HEX		None	UNKNOWN
307	FAM	JG075E_307	FAM		None	UNKNOWN
307	HEX	JG075E_307	HEX		None	UNKNOWN
308	FAM	JG075E_308	FAM		None	UNKNOWN
308	HEX	JG075E_308	HEX		None	UNKNOWN
309	FAM	JG075E_309	FAM		None	UNKNOWN
309	HEX	JG075E_309	HEX		None	UNKNOWN
310	FAM	JG075E_310	FAM		None	UNKNOWN
310	HEX	JG075E_310	HEX		None	UNKNOWN
311	FAM	JG075E_311	FAM		None	UNKNOWN
311	HEX	JG075E_311	HEX		None	UNKNOWN
312	FAM	JG075E_312	FAM		None	UNKNOWN
312	HEX	JG075E_312	HEX		None	UNKNOWN
313	FAM	JG075E_313	FAM		None	UNKNOWN
313	HEX	JG075E_313	HEX		None	UNKNOWN
314	FAM	JG075E_314	FAM		None	UNKNOWN
314	HEX	JG075E_314	HEX		None	UNKNOWN
315	FAM	JG075E_315	FAM		None	UNKNOWN
315	HEX	JG075E_315	HEX		None	UNKNOWN
316	FAM	JG075E_316	FAM		None	UNKNOWN
316	HEX	JG075E_316	HEX		None	UNKNOWN
317	FAM	JG075E_317	FAM		None	UNKNOWN
317	HEX	JG075E_317	HEX		None	UNKNOWN
318	FAM	JG075E_318	FAM		None	UNKNOWN
318	HEX	JG075E_318	HEX		None	UNKNOWN
319	FAM	JG075E_319	FAM		None	UNKNOWN
319	HEX	JG075E_319	HEX		None	UNKNOWN
320	FAM	JG075E_320	FAM		None	UNKNOWN
320	HEX	JG075E_320	HEX		None	UNKNOWN
321	FAM	JG075E_321	FAM		None	UNKNOWN
321	HEX	JG075E_321	HEX		None	UNKNOWN
322	FAM	JG075E_322	FAM		None	UNKNOWN
322	HEX	JG075E_322	HEX		None	UNKNOWN
323	FAM	JG075E_323	FAM		None	UNKNOWN
323	HEX	JG075E_323	HEX		None	UNKNOWN
324	FAM	JG075E_324	FAM		None	UNKNOWN
324	HEX	JG075E_324	HEX		None	UNKNOWN
325	FAM	JG075E_325	FAM		None	UNKNOWN
325	HEX	JG075E_325	HEX		None	UNKNOWN
326	FAM	JG075E_326	FAM		None	UNKNOWN
326	HEX	JG075E_326	HEX		None	UNKNOWN
327	FAM	JG075E_327	FAM		None	UNKNOWN
327	HEX	JG075E_327	HEX		None	UNKNOWN
328	FAM	JG075E_328	FAM		None	UNKNOWN
328	HEX	JG075E_328	HEX		None	UNKNOWN
329	FAM	JG075E_329	FAM		None	UNKNOWN
329	HEX	JG075E_329	HEX		None	UNKNOWN
330	FAM	JG075E_330	FAM		None	UNKNOWN
330	HEX	JG075E_330	HEX		None	UNKNOWN
331	FAM	JG075E_331	FAM		None	UNKNOWN
331	HEX	JG075E_331	HEX		None	UNKNOWN
332	FAM	JG075E_332	FAM		None	UNKNOWN
332	HEX	JG075E_332	HEX		None	UNKNOWN
333	FAM	JG075E_333	FAM		None	UNKNOWN
333	HEX	JG075E_333	HEX		None	UNKNOWN
334	FAM	JG075E_334	FAM		None	UNKNOWN
334	HEX	JG075E_334	HEX		None	UNKNOWN
335	FAM	JG075E_335	FAM		None	UNKNOWN
335	HEX	JG075E_335	HEX		None	UNKNOWN
336	FAM	JG075E_336	FAM		None	UNKNOWN
336	HEX	JG075E_336	HEX		None	UNKNOWN
337	FAM	JG075E_337	FAM		None	UNKNOWN
337	HEX	JG075E_337	HEX		None	UNKNOWN
338	FAM	JG075E_338	FAM		None	UNKNOWN
338	HEX	JG075E_338	HEX		None	UNKNOWN
339	FAM	JG075E_339	FAM		None	UNKNOWN
339	HEX	JG075E_339	HEX		None	UNKNOWN
340	FAM	JG075E_340	FAM		None	UNKNOWN
340	HEX	JG075E_340	HEX		None	UNKNOWN
341	FAM	JG075E_341	FAM		None	UNKNOWN
341	HEX	JG075E_341	HEX		None	UNKNOWN
342	FAM	JG075E_342	FAM		None	UNKNOWN
342	HEX	JG075E_342	HEX		None	UNKNOWN
343	FAM	JG075E_343	FAM		None	UNKNOWN
343	HEX	JG075E_343	HEX		None	UNKNOWN
344	FAM	JG075E_344	FAM		None	UNKNOWN
344	HEX	JG075E_344	HEX		None	UNKNOWN
345	FAM	JG075E_345	FAM		None	UNKNOWN
345	HEX	JG075E_345	HEX		None	UNKNOWN
346	FAM	JG075E_346	FAM		None	UNKNOWN
346	HEX	JG075E_346	HEX		None	UNKNOWN
347	FAM	JG075E_347	FAM		None	UNKNOWN
347	HEX	JG075E_347	HEX		None	UNKNOWN
348	FAM	JG075E_348	FAM		None	UNKNOWN
348	HEX	JG075E_348	HEX		None	UNKNOWN
349	FAM	JG075E_349	FAM		None	UNKNOWN
349	HEX	JG075E_349	HEX		None	UNKNOWN
350	FAM	JG075E_350	FAM		None	UNKNOWN
350	HEX	JG075E_350	HEX		None	UNKNOWN
351	FAM	JG075E_351	FAM		None	UNKNOWN
351	HEX	JG075E_351	HEX		None	UNKNOWN
352	FAM	JG075E_352	FAM		None	UNKNOWN
352	HEX	JG075E_352	HEX		None	UNKNOWN
353	FAM	JG075E_353	FAM		None	UNKNOWN
353	HEX	JG075E_353	HEX		None	UNKNOWN
354	FAM	JG075E_354	FAM		None	UNKNOWN
354	HEX	JG075E_354	HEX		None	UNKNOWN
355	FAM	JG075E_355	FAM		None	UNKNOWN
355	HEX	JG075E_355	HEX		None	UNKNOWN
356	FAM	JG075E_356	FAM		None	UNKNOWN
356	HEX	JG075E_356	HEX		None	UNKNOWN
357	FAM	JG075E_357	FAM		None	UNKNOWN
357	HEX	JG075E_357	HEX		None	UNKNOWN
358	FAM	JG075E_358	FAM		None	UNKNOWN
358	HEX	JG075E_358	HEX		None	UNKNOWN
359	FAM	JG075E_359	FAM		None	UNKNOWN
359	HEX	JG075E_359	HEX		None	UNKNOWN
360	FAM	JG075E_360	FAM		None	UNKNOWN
360	HEX	JG075E_360	HEX		None	UNKNOWN
361	FAM	JG075E_361	FAM		None	UNKNOWN
361	HEX	JG075E_361	HEX		None	UNKNOWN
362	FAM	JG075E_362	FAM		None	UNKNOWN
362	HEX	JG075E_362	HEX		None	UNKNOWN
363	FAM	JG075E_363	FAM		None	UNKNOWN
363	HEX	JG075E_363	HEX		None	UNKNOWN
364	FAM	JG075E_364	FAM		None	UNKNOWN
364	HEX	JG075E_364	HEX		None	UNKNOWN
365	FAM	JG075E_365	FAM		None	UNKNOWN
365	HEX	JG075E_365	HEX		None	UNKNOWN
366	FAM	JG075E_366	FAM		None	UNKNOWN
366	HEX	JG075E_366	HEX		None	UNKNOWN
367	FAM	JG075E_367	FAM		None	UNKNOWN
367	HEX	JG075E_367	HEX		None	UNKNOWN
368	FAM	JG075E_368	FAM		None	UNKNOWN
368	HEX	JG075E_368	HEX		None	UNKNOWN
369	FAM	JG075E_369	FAM		None	UNKNOWN
369	HEX	JG075E_369	HEX		None	UNKNOWN
370	FAM	JG075E_370	FAM		None	UNKNOWN
370	HEX	JG075E_370	HEX		None	UNKNOWN
371	FAM	JG075E_371	FAM		None	UNKNOWN
371	HEX	JG075E_371	HEX		None	UNKNOWN
372	FAM	JG075E_372	FAM		None	UNKNOWN
372	HEX	JG075E_372	HEX		None	UNKNOWN
373	FAM	JG075E_373	FAM		None	UNKNOWN
373	HEX	JG075E_373	HEX		None	UNKNOWN
374	FAM	JG075E_374	FAM		None	UNKNOWN
374	HEX	JG075E_374	HEX		None	UNKNOWN
375	FAM	JG075E_375	FAM		None	UNKNOWN
375	HEX	JG075E_375	HEX		None	UNKNOWN
376	FAM	JG075E_376	FAM		None	UNKNOWN
376	HEX	JG075E_376	HEX		None	UNKNOWN
377	FAM	JG075E_377	FAM		None	UNKNOWN
377	HEX	JG075E_377	HEX		None	UNKNOWN
378	FAM	JG075E_378	FAM		None	UNKNOWN
378	HEX	JG075E_378	HEX		None	UNKNOWN
379	FAM	JG075E_379	FAM		None	UNKNOWN
379	HEX	JG075E_379	HEX		None	UNKNOWN
380	FAM	JG075E_380	FAM		None	UNKNOWN
380	HEX	JG075E_380	HEX		None	UNKNOWN
381	FAM	JG075E_381	FAM		None	UNKNOWN
381	HEX	JG075E_381	HEX		None	UNKNOWN
382	FAM	JG075E_382	FAM		None	UNKNOWN
382	HEX	JG075E_382	HEX		None	UNKNOWN
383	FAM	JG075E_383	FAM		None	UNKNOWN
383	HEX	JG075E_383	HEX		None	UNKNOWN
384	FAM	JG075E_384	FAM		None	UNKNOWN
384	HEX	JG075E_384	HEX		None	UNKNOWN
